query,index,score,tmdbId,title,overview,map,matches_theme,theme
What are some movies about ice hockey?,theme_group_mean,0.1664794117224867,1207535,Golden City,"A long summer day of the 80th year in a provincial town begins with an equally long queue for sausage. The boy and his friend are walking around the city, watching a popular movie and after the session they encounter local hooligans. In the evening, the boy sits in the yard, mentally reliving the past day, not suspecting that today he has grown up.","{'title': 'Golden City', 'overview': 'A long summer day of the 80th year in a provincial town begins with an equally long queue for sausage. The boy and his friend are walking around the city, watching a popular movie and after the session they encounter local hooligans. In the evening, the boy sits in the yard, mentally reliving the past day, not suspecting that today he has grown up.', 'question': 'What are some movies about ice hockey?'}",no,"[['Sexy movies', 'movies within movies', 'popular movie', 'teen movies']]"
What are some movies about ice hockey?,theme_group_mean,0.1661211866709291,1092948,The Tragic Death of a Frenchman,"After the tragic death of their French drug dealer, two friends must figure out how to get rid of the body with help from their quirky ""movie crazed"" acquaintance.","{'title': 'The Tragic Death of a Frenchman', 'overview': 'After the tragic death of their French drug dealer, two friends must figure out how to get rid of the body with help from their quirky ""movie crazed"" acquaintance.', 'question': 'What are some movies about ice hockey?'}",no,[['Movie references']]
What are some movies about ice hockey?,theme_group_mean,0.13442681530854866,1220103,Flux,"A fluid blend of digital and analog forms, Flux is a visual poem musing on all things water: from the swelling waves, to the rigid ice, to the gaseous forms of our galaxy. Changing states, mutable forms and flowing associations invite the viewer to relieve their mind and let their spirits float along for the ride.","{'title': 'Flux', 'overview': 'A fluid blend of digital and analog forms, Flux is a visual poem musing on all things water: from the swelling waves, to the rigid ice, to the gaseous forms of our galaxy. Changing states, mutable forms and flowing associations invite the viewer to relieve their mind and let their spirits float along for the ride.', 'question': 'What are some movies about ice hockey?'}",no,[['ice']]
What are some movies about baseball?,theme_group_mean,0.47694376424946544,1184443,Thunder Rolls! The World of Blind Baseball,"How can individuals who are blind and visually impaired play baseball? This documentary tells the story of how this is possible. When the rules of a game are changed, appropriate technologies are applied, and opportunities are opened, individuals with disabilities can play competitive sports at Olympic levels. Combines a thriller sports story with an educational message. Dramatic action centers on the quest of the Indy Thunder team to win their second World Championship. The film follows the team members and their coach, Darnell Booker, as they come together as a family. It reveals a nuanced world that involves the full range of accomplishments and engagements of the individuals portrayed. A spirited, humanistic, sports story operating on many levels of entertainment and social significance.","{'title': 'Thunder Rolls! The World of Blind Baseball', 'overview': 'How can individuals who are blind and visually impaired play baseball? This documentary tells the story of how this is possible. When the rules of a game are changed, appropriate technologies are applied, and opportunities are opened, individuals with disabilities can play competitive sports at Olympic levels. Combines a thriller sports story with an educational message. Dramatic action centers on the quest of the Indy Thunder team to win their second World Championship. The film follows the team members and their coach, Darnell Booker, as they come together as a family. It reveals a nuanced world that involves the full range of accomplishments and engagements of the individuals portrayed. A spirited, humanistic, sports story operating on many levels of entertainment and social significance.', 'question': 'What are some movies about baseball?'}",no,[['Blind baseball']]
What are some movies about baseball?,theme_group_mean,0.4727814653730005,1181126,Young Again,"A college baseball drama involving double identity, self deception, and steroid abuse.","{'title': 'Young Again', 'overview': 'A college baseball drama involving double identity, self deception, and steroid abuse.', 'question': 'What are some movies about baseball?'}",yes,"[['College Nationals', 'College baseball']]"
What are some movies about baseball?,theme_group_mean,0.47076091470151166,1193603,Shohei Ohtani: Beyond the Dream,"This film is an intimate and moving cinematic record of Shohei Ohtani's journey to MLB stardom.  A faithful portrait of his talent development and battle with injuries, and his unique mindset to become a superstar ballplayer breaking all the barriers of race, language, discipline, and culture.","{'title': 'Shohei Ohtani: Beyond the Dream', 'overview': ""This film is an intimate and moving cinematic record of Shohei Ohtani's journey to MLB stardom.  A faithful portrait of his talent development and battle with injuries, and his unique mindset to become a superstar ballplayer breaking all the barriers of race, language, discipline, and culture."", 'question': 'What are some movies about baseball?'}",no,[['MLB stardom']]
What are some movies about baseball?,theme_group_mean,0.4296618130263694,1180113,Monster Under The River,A little boy trying to beat a monster.  A baseball team captain trying to win a game.  Perhaps ...they're the same thing.,"{'title': 'Monster Under The River', 'overview': ""A little boy trying to beat a monster.  A baseball team captain trying to win a game.  Perhaps ...they're the same thing."", 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
What are some movies about baseball?,theme_group_mean,0.391036522478475,1163023,Indoor Baseball,Noel works at an indoor baseball facility with her father where her day-to-day existence is overshadowed by the curse of her family’s lineage: every family member must hit 100 baseballs everyday or the love of their life will die.,"{'title': 'Indoor Baseball', 'overview': 'Noel works at an indoor baseball facility with her father where her day-to-day existence is overshadowed by the curse of her family’s lineage: every family member must hit 100 baseballs everyday or the love of their life will die.', 'question': 'What are some movies about baseball?'}",yes,[['Indoor baseball']]
What are some movies about baseball?,theme_group_mean,0.3798671824337896,1187086,The Astros Edge,"FRONTLINE examines the Houston Astros cheating scandal and what it says about baseball today. With reporter Ben Reiter, the documentary traces the making of one of the best teams and worst scandals in modern Major League Baseball history, the limited accountability and how the Astros’ approach to baseball changed the sport.","{'title': 'The Astros Edge', 'overview': 'FRONTLINE examines the Houston Astros cheating scandal and what it says about baseball today. With reporter Ben Reiter, the documentary traces the making of one of the best teams and worst scandals in modern Major League Baseball history, the limited accountability and how the Astros’ approach to baseball changed the sport.', 'question': 'What are some movies about baseball?'}",no,"[['modern MLB'], ['baseball scandal']]"
What are some movies about baseball?,theme_group_mean,0.35898788243930446,1225172,unDEFILED,"Struggling with an endless cycle of family-destroying addiction and shame, an aging Mitch Jennings finally gets his shot at professional baseball. But, taking that chance will mean turning his back on a team secret so terrible that it may cost a sex-trafficked young girl her life.","{'title': 'unDEFILED', 'overview': 'Struggling with an endless cycle of family-destroying addiction and shame, an aging Mitch Jennings finally gets his shot at professional baseball. But, taking that chance will mean turning his back on a team secret so terrible that it may cost a sex-trafficked young girl her life.', 'question': 'What are some movies about baseball?'}",no,"[['Baseball field', 'baseball', 'baseball cap']]"
